League,Date,Get,Pay,Value
Ancestor,2023-10-12,Chaos Orb,Blessing of Xoph,0.00443
Ancestor,2023-10-13,Chaos Orb,Blessing of Xoph,0.00441
Ancestor,2023-10-14,Chaos Orb,Blessing of Xoph,0.00441
Ancestor,2023-10-15,Chaos Orb,Blessing of Xoph,0.00441
Ancestor,2023-10-16,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-10-17,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-10-18,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-10-19,Chaos Orb,Blessing of Xoph,0.00401
Ancestor,2023-10-20,Chaos Orb,Blessing of Xoph,0.00399
Ancestor,2023-10-21,Chaos Orb,Blessing of Xoph,0.00398
Ancestor,2023-10-22,Chaos Orb,Blessing of Xoph,0.00363
Ancestor,2023-10-23,Chaos Orb,Blessing of Xoph,0.00363
Ancestor,2023-10-24,Chaos Orb,Blessing of Xoph,0.00363
Ancestor,2023-10-25,Chaos Orb,Blessing of Xoph,0.00363
Ancestor,2023-10-26,Chaos Orb,Blessing of Xoph,0.0036
Ancestor,2023-10-27,Chaos Orb,Blessing of Xoph,0.0036
Ancestor,2023-10-28,Chaos Orb,Blessing of Xoph,0.00425
Ancestor,2023-10-29,Chaos Orb,Blessing of Xoph,0.00394
Ancestor,2023-10-30,Chaos Orb,Blessing of Xoph,0.00394
Ancestor,2023-10-31,Chaos Orb,Blessing of Xoph,0.00398
Ancestor,2023-11-01,Chaos Orb,Blessing of Xoph,0.00394
Ancestor,2023-11-02,Chaos Orb,Blessing of Xoph,0.0039
Ancestor,2023-11-03,Chaos Orb,Blessing of Xoph,0.00394
Ancestor,2023-11-04,Chaos Orb,Blessing of Xoph,0.00394
Ancestor,2023-11-05,Chaos Orb,Blessing of Xoph,0.00425
Ancestor,2023-11-06,Chaos Orb,Blessing of Xoph,0.0039
Ancestor,2023-11-07,Chaos Orb,Blessing of Xoph,0.01176
Ancestor,2023-11-08,Chaos Orb,Blessing of Xoph,0.01176
Ancestor,2023-11-09,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-11-10,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-11-11,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-11-12,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-11-13,Chaos Orb,Blessing of Xoph,0.00527
Ancestor,2023-11-14,Chaos Orb,Blessing of Xoph,0.00586
Ancestor,2023-11-15,Chaos Orb,Blessing of Xoph,0.00586
Ancestor,2023-11-16,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-11-17,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-11-18,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-11-19,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-20,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-21,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-22,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-23,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-24,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-25,Chaos Orb,Blessing of Xoph,0.01118
Ancestor,2023-11-26,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-11-27,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-11-28,Chaos Orb,Blessing of Xoph,0.01111
Ancestor,2023-12-02,Chaos Orb,Blessing of Xoph,0.004
Ancestor,2023-12-03,Chaos Orb,Blessing of Xoph,0.004
Ancestor,2023-12-04,Chaos Orb,Blessing of Xoph,0.01176
Ancestor,2023-12-05,Chaos Orb,Blessing of Xoph,0.01176
Ancestor,2023-08-20,Chaos Orb,Blessing of Tul,0.05
Ancestor,2023-08-21,Chaos Orb,Blessing of Tul,0.05
Ancestor,2023-08-22,Chaos Orb,Blessing of Tul,0.025
Ancestor,2023-08-23,Chaos Orb,Blessing of Tul,0.01067
Ancestor,2023-08-24,Chaos Orb,Blessing of Tul,0.01034
Ancestor,2023-08-25,Chaos Orb,Blessing of Tul,0.01067
Ancestor,2023-08-26,Chaos Orb,Blessing of Tul,0.01067
Ancestor,2023-08-27,Chaos Orb,Blessing of Tul,0.00623
Ancestor,2023-08-28,Chaos Orb,Blessing of Tul,0.01067
Ancestor,2023-08-29,Chaos Orb,Blessing of Tul,0.00828
Ancestor,2023-08-30,Chaos Orb,Blessing of Tul,0.00714
Ancestor,2023-08-31,Chaos Orb,Blessing of Tul,0.00714
Ancestor,2023-09-01,Chaos Orb,Blessing of Tul,0.00692
Ancestor,2023-09-02,Chaos Orb,Blessing of Tul,0.00692
Ancestor,2023-09-03,Chaos Orb,Blessing of Tul,0.00756
Ancestor,2023-09-04,Chaos Orb,Blessing of Tul,0.0066
Ancestor,2023-09-05,Chaos Orb,Blessing of Tul,0.00628
Ancestor,2023-09-06,Chaos Orb,Blessing of Tul,0.0066
Ancestor,2023-09-07,Chaos Orb,Blessing of Tul,0.00518
Ancestor,2023-09-08,Chaos Orb,Blessing of Tul,0.00887
Ancestor,2023-09-09,Chaos Orb,Blessing of Tul,0.00508
Ancestor,2023-09-10,Chaos Orb,Blessing of Tul,0.00498
Ancestor,2023-09-11,Chaos Orb,Blessing of Tul,0.00498
Ancestor,2023-09-12,Chaos Orb,Blessing of Tul,0.00498
Ancestor,2023-09-13,Chaos Orb,Blessing of Tul,0.00521
Ancestor,2023-09-14,Chaos Orb,Blessing of Tul,0.00521
Ancestor,2023-09-15,Chaos Orb,Blessing of Tul,0.00521
Ancestor,2023-09-16,Chaos Orb,Blessing of Tul,0.00521
Ancestor,2023-09-17,Chaos Orb,Blessing of Tul,0.0052
Ancestor,2023-09-18,Chaos Orb,Blessing of Tul,0.0052
Ancestor,2023-09-19,Chaos Orb,Blessing of Tul,0.00508
Ancestor,2023-09-20,Chaos Orb,Blessing of Tul,0.00508
Ancestor,2023-09-21,Chaos Orb,Blessing of Tul,0.00508
Ancestor,2023-09-22,Chaos Orb,Blessing of Tul,0.00499
Ancestor,2023-09-23,Chaos Orb,Blessing of Tul,0.00491
Ancestor,2023-09-24,Chaos Orb,Blessing of Tul,0.00491
Ancestor,2023-09-25,Chaos Orb,Blessing of Tul,0.00464
Ancestor,2023-09-26,Chaos Orb,Blessing of Tul,0.00464
Ancestor,2023-09-27,Chaos Orb,Blessing of Tul,0.00468
Ancestor,2023-09-28,Chaos Orb,Blessing of Tul,0.00491
Ancestor,2023-09-29,Chaos Orb,Blessing of Tul,0.00491
Ancestor,2023-09-30,Chaos Orb,Blessing of Tul,0.00489
Ancestor,2023-10-01,Chaos Orb,Blessing of Tul,0.00489
Ancestor,2023-10-02,Chaos Orb,Blessing of Tul,0.00468
Ancestor,2023-10-03,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-04,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-05,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-06,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-07,Chaos Orb,Blessing of Tul,0.00424
Ancestor,2023-10-08,Chaos Orb,Blessing of Tul,0.00424
Ancestor,2023-10-09,Chaos Orb,Blessing of Tul,0.00424
Ancestor,2023-10-10,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-11,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-12,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-13,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-14,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-15,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-16,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-17,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-18,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-19,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-20,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-21,Chaos Orb,Blessing of Tul,0.00455
Ancestor,2023-10-22,Chaos Orb,Blessing of Tul,0.0065
Ancestor,2023-10-23,Chaos Orb,Blessing of Tul,0.0065
Ancestor,2023-10-24,Chaos Orb,Blessing of Tul,0.00393
Ancestor,2023-10-25,Chaos Orb,Blessing of Tul,0.00398
Ancestor,2023-10-26,Chaos Orb,Blessing of Tul,0.00398
Ancestor,2023-10-27,Chaos Orb,Blessing of Tul,0.0039
Ancestor,2023-10-28,Chaos Orb,Blessing of Tul,0.0039
Ancestor,2023-10-29,Chaos Orb,Blessing of Tul,0.00394
Ancestor,2023-10-30,Chaos Orb,Blessing of Tul,0.00394
Ancestor,2023-10-31,Chaos Orb,Blessing of Tul,0.00398
Ancestor,2023-11-01,Chaos Orb,Blessing of Tul,0.00394
Ancestor,2023-11-02,Chaos Orb,Blessing of Tul,0.0039
Ancestor,2023-11-03,Chaos Orb,Blessing of Tul,0.00394
Ancestor,2023-11-04,Chaos Orb,Blessing of Tul,0.00394
Ancestor,2023-11-05,Chaos Orb,Blessing of Tul,0.00434
Ancestor,2023-11-06,Chaos Orb,Blessing of Tul,0.0039
Ancestor,2023-11-07,Chaos Orb,Blessing of Tul,0.01429
Ancestor,2023-11-08,Chaos Orb,Blessing of Tul,0.01429
Ancestor,2023-11-09,Chaos Orb,Blessing of Tul,0.00593
Ancestor,2023-11-10,Chaos Orb,Blessing of Tul,0.00593
Ancestor,2023-11-11,Chaos Orb,Blessing of Tul,0.00593
Ancestor,2023-11-12,Chaos Orb,Blessing of Tul,0.00593
Ancestor,2023-11-13,Chaos Orb,Blessing of Tul,0.00593
Ancestor,2023-11-14,Chaos Orb,Blessing of Tul,0.0065
Ancestor,2023-11-15,Chaos Orb,Blessing of Tul,0.0065
Ancestor,2023-11-16,Chaos Orb,Blessing of Tul,0.0125
Ancestor,2023-11-17,Chaos Orb,Blessing of Tul,0.01125
Ancestor,2023-11-18,Chaos Orb,Blessing of Tul,0.01125
Ancestor,2023-11-19,Chaos Orb,Blessing of Tul,0.01139
Ancestor,2023-11-20,Chaos Orb,Blessing of Tul,0.01139
Ancestor,2023-11-21,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-11-22,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-11-23,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-11-24,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-11-25,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-11-26,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-11-27,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-11-28,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-11-29,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-11-30,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-12-01,Chaos Orb,Blessing of Tul,0.01111
Ancestor,2023-12-02,Chaos Orb,Blessing of Tul,0.004
Ancestor,2023-12-03,Chaos Orb,Blessing of Tul,0.004
Ancestor,2023-12-04,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-12-05,Chaos Orb,Blessing of Tul,0.01143
Ancestor,2023-08-20,Chaos Orb,Blessing of Esh,0.05
Ancestor,2023-08-21,Chaos Orb,Blessing of Esh,0.05
Ancestor,2023-08-22,Chaos Orb,Blessing of Esh,0.025
Ancestor,2023-08-23,Chaos Orb,Blessing of Esh,0.01034
Ancestor,2023-08-24,Chaos Orb,Blessing of Esh,0.01034
Ancestor,2023-08-25,Chaos Orb,Blessing of Esh,0.01015
Ancestor,2023-08-26,Chaos Orb,Blessing of Esh,0.01015
Ancestor,2023-08-27,Chaos Orb,Blessing of Esh,0.00623
Ancestor,2023-08-28,Chaos Orb,Blessing of Esh,0.01015
Ancestor,2023-08-29,Chaos Orb,Blessing of Esh,0.00828
Ancestor,2023-08-30,Chaos Orb,Blessing of Esh,0.00714
Ancestor,2023-08-31,Chaos Orb,Blessing of Esh,0.00714
Ancestor,2023-09-01,Chaos Orb,Blessing of Esh,0.00692
Ancestor,2023-09-02,Chaos Orb,Blessing of Esh,0.00692
Ancestor,2023-09-03,Chaos Orb,Blessing of Esh,0.00756
Ancestor,2023-09-04,Chaos Orb,Blessing of Esh,0.0066
Ancestor,2023-09-05,Chaos Orb,Blessing of Esh,0.0066
Ancestor,2023-09-06,Chaos Orb,Blessing of Esh,0.0066
Ancestor,2023-09-07,Chaos Orb,Blessing of Esh,0.0081
Ancestor,2023-09-08,Chaos Orb,Blessing of Esh,0.00814
Ancestor,2023-09-09,Chaos Orb,Blessing of Esh,0.00508
Ancestor,2023-09-10,Chaos Orb,Blessing of Esh,0.00498
Ancestor,2023-09-11,Chaos Orb,Blessing of Esh,0.00498
Ancestor,2023-09-12,Chaos Orb,Blessing of Esh,0.00498
Ancestor,2023-09-13,Chaos Orb,Blessing of Esh,0.00521
Ancestor,2023-09-14,Chaos Orb,Blessing of Esh,0.00521
Ancestor,2023-09-15,Chaos Orb,Blessing of Esh,0.00513
Ancestor,2023-09-16,Chaos Orb,Blessing of Esh,0.00513
Ancestor,2023-09-17,Chaos Orb,Blessing of Esh,0.0052
Ancestor,2023-09-18,Chaos Orb,Blessing of Esh,0.0052
Ancestor,2023-09-19,Chaos Orb,Blessing of Esh,0.00508
Ancestor,2023-09-20,Chaos Orb,Blessing of Esh,0.00506
Ancestor,2023-09-21,Chaos Orb,Blessing of Esh,0.00512
Ancestor,2023-09-22,Chaos Orb,Blessing of Esh,0.00512
Ancestor,2023-09-23,Chaos Orb,Blessing of Esh,0.00507
Ancestor,2023-09-24,Chaos Orb,Blessing of Esh,0.00507
Ancestor,2023-09-25,Chaos Orb,Blessing of Esh,0.00485
Ancestor,2023-09-26,Chaos Orb,Blessing of Esh,0.00485
Ancestor,2023-09-27,Chaos Orb,Blessing of Esh,0.00487
Ancestor,2023-09-28,Chaos Orb,Blessing of Esh,0.005
Ancestor,2023-09-29,Chaos Orb,Blessing of Esh,0.005
Ancestor,2023-09-30,Chaos Orb,Blessing of Esh,0.00504
Ancestor,2023-10-01,Chaos Orb,Blessing of Esh,0.00504
Ancestor,2023-10-02,Chaos Orb,Blessing of Esh,0.00477
Ancestor,2023-10-03,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-04,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-05,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-06,Chaos Orb,Blessing of Esh,0.00424
Ancestor,2023-10-07,Chaos Orb,Blessing of Esh,0.00424
Ancestor,2023-10-08,Chaos Orb,Blessing of Esh,0.00424
Ancestor,2023-10-09,Chaos Orb,Blessing of Esh,0.00424
Ancestor,2023-10-10,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-11,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-12,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-13,Chaos Orb,Blessing of Esh,0.00455
Ancestor,2023-10-14,Chaos Orb,Blessing of Esh,0.00443
Ancestor,2023-10-15,Chaos Orb,Blessing of Esh,0.00443
Ancestor,2023-10-16,Chaos Orb,Blessing of Esh,0.00443
Ancestor,2023-10-17,Chaos Orb,Blessing of Esh,0.00443
Ancestor,2023-10-18,Chaos Orb,Blessing of Esh,0.00441
Ancestor,2023-10-19,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-20,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-21,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-22,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-23,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-24,Chaos Orb,Blessing of Esh,0.00552
Ancestor,2023-10-25,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-26,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-10-27,Chaos Orb,Blessing of Esh,0.00552
Ancestor,2023-10-28,Chaos Orb,Blessing of Esh,0.00518
Ancestor,2023-10-29,Chaos Orb,Blessing of Esh,0.0039
Ancestor,2023-10-30,Chaos Orb,Blessing of Esh,0.0039
Ancestor,2023-10-31,Chaos Orb,Blessing of Esh,0.00363
Ancestor,2023-11-01,Chaos Orb,Blessing of Esh,0.00363
Ancestor,2023-11-02,Chaos Orb,Blessing of Esh,0.0036
Ancestor,2023-11-03,Chaos Orb,Blessing of Esh,0.00363
Ancestor,2023-11-04,Chaos Orb,Blessing of Esh,0.00363
Ancestor,2023-11-05,Chaos Orb,Blessing of Esh,0.00434
Ancestor,2023-11-06,Chaos Orb,Blessing of Esh,0.0036
Ancestor,2023-11-07,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-08,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-09,Chaos Orb,Blessing of Esh,0.00593
Ancestor,2023-11-10,Chaos Orb,Blessing of Esh,0.00593
Ancestor,2023-11-11,Chaos Orb,Blessing of Esh,0.00593
Ancestor,2023-11-12,Chaos Orb,Blessing of Esh,0.00593
Ancestor,2023-11-13,Chaos Orb,Blessing of Esh,0.00593
Ancestor,2023-11-14,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-11-15,Chaos Orb,Blessing of Esh,0.0065
Ancestor,2023-11-16,Chaos Orb,Blessing of Esh,0.0125
Ancestor,2023-11-17,Chaos Orb,Blessing of Esh,0.0125
Ancestor,2023-11-18,Chaos Orb,Blessing of Esh,0.0125
Ancestor,2023-11-19,Chaos Orb,Blessing of Esh,0.01268
Ancestor,2023-11-20,Chaos Orb,Blessing of Esh,0.01268
Ancestor,2023-11-21,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-22,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-23,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-24,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-11-25,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-12-02,Chaos Orb,Blessing of Esh,0.004
Ancestor,2023-12-03,Chaos Orb,Blessing of Esh,0.004
Ancestor,2023-12-04,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-12-05,Chaos Orb,Blessing of Esh,0.01429
Ancestor,2023-08-20,Chaos Orb,Blessing of Uul-Netol,0.05
Ancestor,2023-08-21,Chaos Orb,Blessing of Uul-Netol,0.05
Ancestor,2023-08-22,Chaos Orb,Blessing of Uul-Netol,0.025
Ancestor,2023-08-23,Chaos Orb,Blessing of Uul-Netol,0.025
Ancestor,2023-08-24,Chaos Orb,Blessing of Uul-Netol,0.025
Ancestor,2023-08-25,Chaos Orb,Blessing of Uul-Netol,0.01389
Ancestor,2023-08-26,Chaos Orb,Blessing of Uul-Netol,0.01389
Ancestor,2023-08-27,Chaos Orb,Blessing of Uul-Netol,0.01389
Ancestor,2023-08-28,Chaos Orb,Blessing of Uul-Netol,0.01389
Ancestor,2023-08-29,Chaos Orb,Blessing of Uul-Netol,0.01022
Ancestor,2023-08-30,Chaos Orb,Blessing of Uul-Netol,0.01022
Ancestor,2023-08-31,Chaos Orb,Blessing of Uul-Netol,0.01022
Ancestor,2023-09-01,Chaos Orb,Blessing of Uul-Netol,0.01022
Ancestor,2023-09-02,Chaos Orb,Blessing of Uul-Netol,0.01022
Ancestor,2023-09-03,Chaos Orb,Blessing of Uul-Netol,0.01021
Ancestor,2023-09-04,Chaos Orb,Blessing of Uul-Netol,0.01016
Ancestor,2023-09-05,Chaos Orb,Blessing of Uul-Netol,0.00684
Ancestor,2023-09-06,Chaos Orb,Blessing of Uul-Netol,0.01021
Ancestor,2023-09-07,Chaos Orb,Blessing of Uul-Netol,0.0107
Ancestor,2023-09-08,Chaos Orb,Blessing of Uul-Netol,0.0107
Ancestor,2023-09-09,Chaos Orb,Blessing of Uul-Netol,0.01021
Ancestor,2023-09-10,Chaos Orb,Blessing of Uul-Netol,0.00976
Ancestor,2023-09-11,Chaos Orb,Blessing of Uul-Netol,0.00976
Ancestor,2023-09-12,Chaos Orb,Blessing of Uul-Netol,0.00976
Ancestor,2023-09-13,Chaos Orb,Blessing of Uul-Netol,0.008
Ancestor,2023-09-14,Chaos Orb,Blessing of Uul-Netol,0.008
Ancestor,2023-09-15,Chaos Orb,Blessing of Uul-Netol,0.008
Ancestor,2023-09-16,Chaos Orb,Blessing of Uul-Netol,0.008
Ancestor,2023-09-17,Chaos Orb,Blessing of Uul-Netol,0.00783
Ancestor,2023-09-18,Chaos Orb,Blessing of Uul-Netol,0.00821
Ancestor,2023-09-19,Chaos Orb,Blessing of Uul-Netol,0.00612
Ancestor,2023-09-20,Chaos Orb,Blessing of Uul-Netol,0.00598
Ancestor,2023-09-21,Chaos Orb,Blessing of Uul-Netol,0.00598
Ancestor,2023-09-22,Chaos Orb,Blessing of Uul-Netol,0.00609
Ancestor,2023-09-23,Chaos Orb,Blessing of Uul-Netol,0.00581
Ancestor,2023-09-24,Chaos Orb,Blessing of Uul-Netol,0.00581
Ancestor,2023-09-25,Chaos Orb,Blessing of Uul-Netol,0.00581
Ancestor,2023-09-26,Chaos Orb,Blessing of Uul-Netol,0.00581
Ancestor,2023-09-27,Chaos Orb,Blessing of Uul-Netol,0.00595
Ancestor,2023-09-28,Chaos Orb,Blessing of Uul-Netol,0.00595
Ancestor,2023-09-29,Chaos Orb,Blessing of Uul-Netol,0.00579
Ancestor,2023-09-30,Chaos Orb,Blessing of Uul-Netol,0.0066
Ancestor,2023-10-01,Chaos Orb,Blessing of Uul-Netol,0.00547
Ancestor,2023-10-02,Chaos Orb,Blessing of Uul-Netol,0.00458
Ancestor,2023-10-03,Chaos Orb,Blessing of Uul-Netol,0.00445
Ancestor,2023-10-04,Chaos Orb,Blessing of Uul-Netol,0.00445
Ancestor,2023-10-05,Chaos Orb,Blessing of Uul-Netol,0.00445
Ancestor,2023-10-06,Chaos Orb,Blessing of Uul-Netol,0.00443
Ancestor,2023-10-07,Chaos Orb,Blessing of Uul-Netol,0.00424
Ancestor,2023-10-08,Chaos Orb,Blessing of Uul-Netol,0.00519
Ancestor,2023-10-09,Chaos Orb,Blessing of Uul-Netol,0.00463
Ancestor,2023-10-10,Chaos Orb,Blessing of Uul-Netol,0.00463
Ancestor,2023-10-11,Chaos Orb,Blessing of Uul-Netol,0.00463
Ancestor,2023-10-12,Chaos Orb,Blessing of Uul-Netol,0.00463
Ancestor,2023-10-13,Chaos Orb,Blessing of Uul-Netol,0.00461
Ancestor,2023-10-14,Chaos Orb,Blessing of Uul-Netol,0.00461
Ancestor,2023-10-15,Chaos Orb,Blessing of Uul-Netol,0.00461
Ancestor,2023-10-16,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-17,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-18,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-19,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-20,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-21,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-22,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-23,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-24,Chaos Orb,Blessing of Uul-Netol,0.00515
Ancestor,2023-10-25,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-26,Chaos Orb,Blessing of Uul-Netol,0.00575
Ancestor,2023-10-27,Chaos Orb,Blessing of Uul-Netol,0.00515
Ancestor,2023-10-28,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-10-29,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-10-30,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-10-31,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-11-01,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-11-02,Chaos Orb,Blessing of Uul-Netol,0.00417
Ancestor,2023-11-03,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-11-04,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-11-05,Chaos Orb,Blessing of Uul-Netol,0.00434
Ancestor,2023-11-06,Chaos Orb,Blessing of Uul-Netol,0.00481
Ancestor,2023-11-07,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-08,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-09,Chaos Orb,Blessing of Uul-Netol,0.00555
Ancestor,2023-11-10,Chaos Orb,Blessing of Uul-Netol,0.00555
Ancestor,2023-11-11,Chaos Orb,Blessing of Uul-Netol,0.00555
Ancestor,2023-11-12,Chaos Orb,Blessing of Uul-Netol,0.00555
Ancestor,2023-11-13,Chaos Orb,Blessing of Uul-Netol,0.00555
Ancestor,2023-11-14,Chaos Orb,Blessing of Uul-Netol,0.006
Ancestor,2023-11-15,Chaos Orb,Blessing of Uul-Netol,0.006
Ancestor,2023-11-16,Chaos Orb,Blessing of Uul-Netol,0.01
Ancestor,2023-11-17,Chaos Orb,Blessing of Uul-Netol,0.01
Ancestor,2023-11-18,Chaos Orb,Blessing of Uul-Netol,0.01
Ancestor,2023-11-19,Chaos Orb,Blessing of Uul-Netol,0.01005
Ancestor,2023-11-20,Chaos Orb,Blessing of Uul-Netol,0.01005
Ancestor,2023-11-21,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-22,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-23,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-24,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-11-25,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-12-02,Chaos Orb,Blessing of Uul-Netol,0.005
Ancestor,2023-12-03,Chaos Orb,Blessing of Uul-Netol,0.004
Ancestor,2023-12-04,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-12-05,Chaos Orb,Blessing of Uul-Netol,0.01053
Ancestor,2023-08-20,Chaos Orb,Blessing of Chayula,0.02857
Ancestor,2023-08-21,Chaos Orb,Blessing of Chayula,0.02857
Ancestor,2023-08-22,Chaos Orb,Blessing of Chayula,0.01451
Ancestor,2023-08-23,Chaos Orb,Blessing of Chayula,0.00764
Ancestor,2023-08-24,Chaos Orb,Blessing of Chayula,0.00764
Ancestor,2023-08-25,Chaos Orb,Blessing of Chayula,0.00728
Ancestor,2023-08-26,Chaos Orb,Blessing of Chayula,0.00716
Ancestor,2023-08-27,Chaos Orb,Blessing of Chayula,0.00658
Ancestor,2023-08-28,Chaos Orb,Blessing of Chayula,0.00716
Ancestor,2023-08-29,Chaos Orb,Blessing of Chayula,0.00526
Ancestor,2023-08-30,Chaos Orb,Blessing of Chayula,0.00526
Ancestor,2023-08-31,Chaos Orb,Blessing of Chayula,0.00526
Ancestor,2023-09-01,Chaos Orb,Blessing of Chayula,0.00516
Ancestor,2023-09-02,Chaos Orb,Blessing of Chayula,0.00508
Ancestor,2023-09-03,Chaos Orb,Blessing of Chayula,0.00518
Ancestor,2023-09-04,Chaos Orb,Blessing of Chayula,0.00501
Ancestor,2023-09-05,Chaos Orb,Blessing of Chayula,0.00501
Ancestor,2023-09-06,Chaos Orb,Blessing of Chayula,0.00512
Ancestor,2023-09-07,Chaos Orb,Blessing of Chayula,0.005
Ancestor,2023-09-08,Chaos Orb,Blessing of Chayula,0.00491
Ancestor,2023-09-09,Chaos Orb,Blessing of Chayula,0.00494
Ancestor,2023-09-10,Chaos Orb,Blessing of Chayula,0.00489
