League,Date,Get,Pay,Value
Affliction,2024-01-09,Chaos Orb,Orb of Annulment,0.10429
Affliction,2024-01-10,Chaos Orb,Orb of Annulment,0.10429
Affliction,2024-01-11,Chaos Orb,Orb of Annulment,0.10429
Affliction,2024-01-12,Chaos Orb,Orb of Annulment,0.07334
Affliction,2024-01-13,Chaos Orb,Orb of Annulment,0.07334
Affliction,2024-01-14,Chaos Orb,Orb of Annulment,0.07152
Affliction,2024-01-15,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-16,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-17,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-18,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-19,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-20,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-21,Chaos Orb,Orb of Annulment,0.06707
Affliction,2024-01-22,Chaos Orb,Orb of Annulment,0.07253
Affliction,2024-01-23,Chaos Orb,Orb of Annulment,0.07253
Affliction,2024-01-24,Chaos Orb,Orb of Annulment,0.07253
Affliction,2024-01-25,Chaos Orb,Orb of Annulment,0.07253
Affliction,2024-01-26,Chaos Orb,Orb of Annulment,0.07381
Affliction,2024-01-27,Chaos Orb,Orb of Annulment,0.08431
Affliction,2024-01-28,Chaos Orb,Orb of Annulment,0.08382
Affliction,2024-01-29,Chaos Orb,Orb of Annulment,0.09091
Affliction,2024-01-30,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-01-31,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-01,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-02,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-03,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-04,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-05,Chaos Orb,Orb of Annulment,0.1
Affliction,2024-02-06,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-07,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-08,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-09,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-10,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-11,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-12,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-13,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-14,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-15,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-16,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-17,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-18,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-19,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-20,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-21,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-22,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-23,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-28,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-02-29,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-01,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-02,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-03,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-04,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-05,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-06,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-08,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-09,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-10,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-11,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-12,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-13,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-14,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-15,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-16,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-17,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-18,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-19,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-20,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-21,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-22,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-23,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-24,Chaos Orb,Orb of Annulment,0.11111
Affliction,2024-03-26,Chaos Orb,Orb of Annulment,0.11111
Affliction,2023-12-10,Visceral Reliquary Key,Chaos Orb,318
Affliction,2023-12-11,Visceral Reliquary Key,Chaos Orb,159.285
Affliction,2023-12-12,Visceral Reliquary Key,Chaos Orb,193.2
Affliction,2023-12-13,Visceral Reliquary Key,Chaos Orb,280
Affliction,2023-12-14,Visceral Reliquary Key,Chaos Orb,229.4
Affliction,2023-12-15,Visceral Reliquary Key,Chaos Orb,246.5
Affliction,2023-12-16,Visceral Reliquary Key,Chaos Orb,256.5
Affliction,2023-12-17,Visceral Reliquary Key,Chaos Orb,172
Affliction,2023-12-18,Visceral Reliquary Key,Chaos Orb,235.28
Affliction,2023-12-19,Visceral Reliquary Key,Chaos Orb,252
Affliction,2023-12-20,Visceral Reliquary Key,Chaos Orb,262.5
Affliction,2023-12-21,Visceral Reliquary Key,Chaos Orb,277.5
Affliction,2023-12-22,Visceral Reliquary Key,Chaos Orb,474.83333
Affliction,2023-12-23,Visceral Reliquary Key,Chaos Orb,476.72
Affliction,2023-12-24,Visceral Reliquary Key,Chaos Orb,421.025
Affliction,2023-12-25,Visceral Reliquary Key,Chaos Orb,322.5
Affliction,2023-12-26,Visceral Reliquary Key,Chaos Orb,313.9
Affliction,2023-12-27,Visceral Reliquary Key,Chaos Orb,215
Affliction,2023-12-28,Visceral Reliquary Key,Chaos Orb,301
Affliction,2023-12-29,Visceral Reliquary Key,Chaos Orb,404.2
Affliction,2023-12-30,Visceral Reliquary Key,Chaos Orb,473
Affliction,2023-12-31,Visceral Reliquary Key,Chaos Orb,475.15
Affliction,2024-01-01,Visceral Reliquary Key,Chaos Orb,492.35
Affliction,2024-01-02,Visceral Reliquary Key,Chaos Orb,479.45
Affliction,2024-01-03,Visceral Reliquary Key,Chaos Orb,498.8
Affliction,2024-01-04,Visceral Reliquary Key,Chaos Orb,505.25
Affliction,2024-01-05,Visceral Reliquary Key,Chaos Orb,688
Affliction,2024-01-06,Visceral Reliquary Key,Chaos Orb,903
Affliction,2024-01-07,Visceral Reliquary Key,Chaos Orb,892.25
Affliction,2024-01-08,Visceral Reliquary Key,Chaos Orb,967.5
Affliction,2024-01-09,Visceral Reliquary Key,Chaos Orb,860
Affliction,2024-01-10,Visceral Reliquary Key,Chaos Orb,860
Affliction,2024-01-11,Visceral Reliquary Key,Chaos Orb,860
Affliction,2024-01-12,Visceral Reliquary Key,Chaos Orb,860
Affliction,2024-01-13,Visceral Reliquary Key,Chaos Orb,860
Affliction,2024-01-14,Visceral Reliquary Key,Chaos Orb,969.65
Affliction,2024-01-15,Visceral Reliquary Key,Chaos Orb,1075
Affliction,2024-01-16,Visceral Reliquary Key,Chaos Orb,1285.35
Affliction,2024-01-17,Visceral Reliquary Key,Chaos Orb,1491
Affliction,2024-01-18,Visceral Reliquary Key,Chaos Orb,1491
Affliction,2024-01-19,Visceral Reliquary Key,Chaos Orb,1451.68
Affliction,2024-01-20,Visceral Reliquary Key,Chaos Orb,1329.3
Affliction,2024-01-21,Visceral Reliquary Key,Chaos Orb,1285.2
Affliction,2024-01-22,Visceral Reliquary Key,Chaos Orb,1254
Affliction,2024-01-23,Visceral Reliquary Key,Chaos Orb,1206
Affliction,2024-01-24,Visceral Reliquary Key,Chaos Orb,1188
Affliction,2024-01-25,Visceral Reliquary Key,Chaos Orb,1106.29999
Affliction,2024-01-26,Visceral Reliquary Key,Chaos Orb,1050
Affliction,2024-01-27,Visceral Reliquary Key,Chaos Orb,1002
Affliction,2024-01-28,Visceral Reliquary Key,Chaos Orb,978
Affliction,2024-01-29,Visceral Reliquary Key,Chaos Orb,944
Affliction,2024-01-30,Visceral Reliquary Key,Chaos Orb,944.84032
Affliction,2024-01-31,Visceral Reliquary Key,Chaos Orb,924
Affliction,2024-02-01,Visceral Reliquary Key,Chaos Orb,960
Affliction,2024-02-02,Visceral Reliquary Key,Chaos Orb,943.2
Affliction,2024-02-03,Visceral Reliquary Key,Chaos Orb,945
Affliction,2024-02-04,Visceral Reliquary Key,Chaos Orb,931
Affliction,2024-02-05,Visceral Reliquary Key,Chaos Orb,902.825
Affliction,2024-02-06,Visceral Reliquary Key,Chaos Orb,840
Affliction,2024-02-07,Visceral Reliquary Key,Chaos Orb,920.4
Affliction,2024-02-08,Visceral Reliquary Key,Chaos Orb,944
Affliction,2024-02-09,Visceral Reliquary Key,Chaos Orb,934.5204
Affliction,2024-02-10,Visceral Reliquary Key,Chaos Orb,1170
Affliction,2024-02-11,Visceral Reliquary Key,Chaos Orb,1170
Affliction,2024-02-12,Visceral Reliquary Key,Chaos Orb,1287
Affliction,2024-02-13,Visceral Reliquary Key,Chaos Orb,1071.85867
Affliction,2024-02-14,Visceral Reliquary Key,Chaos Orb,1144.6
Affliction,2024-02-15,Visceral Reliquary Key,Chaos Orb,1190
Affliction,2024-02-16,Visceral Reliquary Key,Chaos Orb,1200
Affliction,2024-02-17,Visceral Reliquary Key,Chaos Orb,1290
Affliction,2024-02-18,Visceral Reliquary Key,Chaos Orb,1330.25
Affliction,2024-02-19,Visceral Reliquary Key,Chaos Orb,1340
Affliction,2024-02-20,Visceral Reliquary Key,Chaos Orb,1483.35375
Affliction,2024-02-21,Visceral Reliquary Key,Chaos Orb,1367.5
Affliction,2024-02-22,Visceral Reliquary Key,Chaos Orb,1341.603
Affliction,2024-02-23,Visceral Reliquary Key,Chaos Orb,1391.6
Affliction,2024-02-24,Visceral Reliquary Key,Chaos Orb,1316
Affliction,2024-02-25,Visceral Reliquary Key,Chaos Orb,1260
Affliction,2024-02-26,Visceral Reliquary Key,Chaos Orb,1431.36
Affliction,2024-02-27,Visceral Reliquary Key,Chaos Orb,1160
Affliction,2024-02-28,Visceral Reliquary Key,Chaos Orb,1168
Affliction,2024-02-29,Visceral Reliquary Key,Chaos Orb,1188.79998
Affliction,2024-03-01,Visceral Reliquary Key,Chaos Orb,1198
Affliction,2024-03-02,Visceral Reliquary Key,Chaos Orb,1199.768
Affliction,2024-03-03,Visceral Reliquary Key,Chaos Orb,1200
Affliction,2024-03-04,Visceral Reliquary Key,Chaos Orb,1198.384
Affliction,2024-03-05,Visceral Reliquary Key,Chaos Orb,1125
Affliction,2024-03-06,Visceral Reliquary Key,Chaos Orb,1495.57144
Affliction,2024-03-07,Visceral Reliquary Key,Chaos Orb,1740
Affliction,2024-03-08,Visceral Reliquary Key,Chaos Orb,1935
Affliction,2024-03-09,Visceral Reliquary Key,Chaos Orb,1950
Affliction,2024-03-10,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-11,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-12,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-13,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-14,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-15,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-16,Visceral Reliquary Key,Chaos Orb,1800
Affliction,2024-03-17,Visceral Reliquary Key,Chaos Orb,1845
Affliction,2024-03-18,Visceral Reliquary Key,Chaos Orb,1833
Affliction,2024-03-19,Visceral Reliquary Key,Chaos Orb,1746
Affliction,2024-03-20,Visceral Reliquary Key,Chaos Orb,1500
Affliction,2024-03-21,Visceral Reliquary Key,Chaos Orb,1500
Affliction,2024-03-22,Visceral Reliquary Key,Chaos Orb,1632
Affliction,2024-03-23,Visceral Reliquary Key,Chaos Orb,1612
Affliction,2024-03-24,Visceral Reliquary Key,Chaos Orb,1664
Affliction,2024-03-25,Visceral Reliquary Key,Chaos Orb,1716
Affliction,2024-03-26,Visceral Reliquary Key,Chaos Orb,1836
Affliction,2023-12-11,Chaos Orb,Ritual Vessel,1
Affliction,2023-12-12,Chaos Orb,Ritual Vessel,0.6
Affliction,2023-12-13,Chaos Orb,Ritual Vessel,0.7
Affliction,2023-12-14,Chaos Orb,Ritual Vessel,0.56667
Affliction,2023-12-15,Chaos Orb,Ritual Vessel,0.41667
Affliction,2023-12-16,Chaos Orb,Ritual Vessel,0.5
Affliction,2023-12-17,Chaos Orb,Ritual Vessel,0.55
Affliction,2023-12-18,Chaos Orb,Ritual Vessel,0.5
Affliction,2023-12-19,Chaos Orb,Ritual Vessel,0.5
Affliction,2023-12-20,Chaos Orb,Ritual Vessel,0.43
Affliction,2023-12-21,Chaos Orb,Ritual Vessel,0.36667
Affliction,2023-12-22,Chaos Orb,Ritual Vessel,0.325
Affliction,2023-12-23,Chaos Orb,Ritual Vessel,0.36667
Affliction,2023-12-24,Chaos Orb,Ritual Vessel,0.37333
Affliction,2023-12-25,Chaos Orb,Ritual Vessel,0.37333
Affliction,2023-12-26,Chaos Orb,Ritual Vessel,0.36
Affliction,2023-12-27,Chaos Orb,Ritual Vessel,0.325
Affliction,2023-12-28,Chaos Orb,Ritual Vessel,0.3
Affliction,2023-12-29,Chaos Orb,Ritual Vessel,0.325
Affliction,2023-12-30,Chaos Orb,Ritual Vessel,0.26667
Affliction,2023-12-31,Chaos Orb,Ritual Vessel,0.215
Affliction,2024-01-01,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-01-02,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-01-03,Chaos Orb,Ritual Vessel,0.17667
Affliction,2024-01-04,Chaos Orb,Ritual Vessel,0.18
Affliction,2024-01-05,Chaos Orb,Ritual Vessel,0.18334
Affliction,2024-01-06,Chaos Orb,Ritual Vessel,0.18334
Affliction,2024-01-07,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-01-08,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-01-09,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-01-10,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-01-11,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-01-12,Chaos Orb,Ritual Vessel,0.18667
Affliction,2024-01-13,Chaos Orb,Ritual Vessel,0.18334
Affliction,2024-01-14,Chaos Orb,Ritual Vessel,0.2381
Affliction,2024-01-15,Chaos Orb,Ritual Vessel,0.21905
Affliction,2024-01-16,Chaos Orb,Ritual Vessel,0.21905
Affliction,2024-01-17,Chaos Orb,Ritual Vessel,0.2381
Affliction,2024-01-18,Chaos Orb,Ritual Vessel,0.20714
Affliction,2024-01-19,Chaos Orb,Ritual Vessel,0.18572
Affliction,2024-01-20,Chaos Orb,Ritual Vessel,0.18572
Affliction,2024-01-21,Chaos Orb,Ritual Vessel,0.19643
Affliction,2024-01-22,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-01-23,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-01-24,Chaos Orb,Ritual Vessel,0.215
Affliction,2024-01-25,Chaos Orb,Ritual Vessel,0.215
Affliction,2024-01-26,Chaos Orb,Ritual Vessel,0.17667
Affliction,2024-01-27,Chaos Orb,Ritual Vessel,0.17667
Affliction,2024-01-28,Chaos Orb,Ritual Vessel,0.17667
Affliction,2024-01-29,Chaos Orb,Ritual Vessel,0.17667
Affliction,2024-01-30,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-01-31,Chaos Orb,Ritual Vessel,0.2
Affliction,2024-02-01,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-02-02,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-02-03,Chaos Orb,Ritual Vessel,0.14524
Affliction,2024-02-04,Chaos Orb,Ritual Vessel,0.14524
Affliction,2024-02-05,Chaos Orb,Ritual Vessel,0.14524
Affliction,2024-02-06,Chaos Orb,Ritual Vessel,0.14524
Affliction,2024-02-07,Chaos Orb,Ritual Vessel,0.14524
Affliction,2024-02-08,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-09,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-10,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-11,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-12,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-13,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-14,Chaos Orb,Ritual Vessel,0.14762
Affliction,2024-02-15,Chaos Orb,Ritual Vessel,0.16667
Affliction,2024-02-18,Chaos Orb,Ritual Vessel,1.5
Affliction,2024-02-19,Chaos Orb,Ritual Vessel,1.5
Affliction,2024-02-21,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-22,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-23,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-24,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-27,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-28,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-02-29,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-01,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-02,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-03,Chaos Orb,Ritual Vessel,0.91818
Affliction,2024-03-04,Chaos Orb,Ritual Vessel,0.91818
Affliction,2024-03-05,Chaos Orb,Ritual Vessel,0.91818
Affliction,2024-03-06,Chaos Orb,Ritual Vessel,0.91818
Affliction,2024-03-07,Chaos Orb,Ritual Vessel,0.54091
Affliction,2024-03-08,Chaos Orb,Ritual Vessel,0.54091
Affliction,2024-03-09,Chaos Orb,Ritual Vessel,0.5
Affliction,2024-03-10,Chaos Orb,Ritual Vessel,0.46
Affliction,2024-03-11,Chaos Orb,Ritual Vessel,0.50182
Affliction,2024-03-12,Chaos Orb,Ritual Vessel,0.50182
Affliction,2024-03-13,Chaos Orb,Ritual Vessel,0.50182
Affliction,2024-03-14,Chaos Orb,Ritual Vessel,1
Affliction,2024-03-15,Chaos Orb,Ritual Vessel,0.91818
Affliction,2024-03-16,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-17,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-18,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-19,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-20,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-21,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-22,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-23,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-24,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-25,Chaos Orb,Ritual Vessel,0.90909
Affliction,2024-03-26,Chaos Orb,Ritual Vessel,0.90909
Affliction,2023-12-11,Chaos Orb,Surveyor's Compass,1.95
Affliction,2023-12-12,Chaos Orb,Surveyor's Compass,2.791
Affliction,2023-12-13,Chaos Orb,Surveyor's Compass,2.791
Affliction,2023-12-14,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-15,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-16,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-17,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-18,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-19,Chaos Orb,Surveyor's Compass,10
Affliction,2023-12-31,Chaos Orb,Surveyor's Compass,4
Affliction,2024-01-01,Chaos Orb,Surveyor's Compass,4
Affliction,2024-01-02,Chaos Orb,Surveyor's Compass,4
Affliction,2024-01-03,Chaos Orb,Surveyor's Compass,3
Affliction,2024-01-04,Chaos Orb,Surveyor's Compass,2.95
Affliction,2024-01-05,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-01-06,Chaos Orb,Surveyor's Compass,2.05
Affliction,2024-01-07,Chaos Orb,Surveyor's Compass,2.05
Affliction,2024-01-08,Chaos Orb,Surveyor's Compass,2.05
Affliction,2024-01-09,Chaos Orb,Surveyor's Compass,2.05
Affliction,2024-01-10,Chaos Orb,Surveyor's Compass,2.05
Affliction,2024-01-11,Chaos Orb,Surveyor's Compass,1.22375
Affliction,2024-01-12,Chaos Orb,Surveyor's Compass,1.019
Affliction,2024-01-13,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-14,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-15,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-16,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-17,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-18,Chaos Orb,Surveyor's Compass,1.4
Affliction,2024-01-19,Chaos Orb,Surveyor's Compass,1.33333
Affliction,2024-01-20,Chaos Orb,Surveyor's Compass,1.33333
Affliction,2024-01-21,Chaos Orb,Surveyor's Compass,2
Affliction,2024-01-22,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-01-23,Chaos Orb,Surveyor's Compass,2.85714
Affliction,2024-01-24,Chaos Orb,Surveyor's Compass,2.85714
Affliction,2024-01-25,Chaos Orb,Surveyor's Compass,2.2
Affliction,2024-01-26,Chaos Orb,Surveyor's Compass,2.2
Affliction,2024-01-27,Chaos Orb,Surveyor's Compass,2.2
Affliction,2024-01-28,Chaos Orb,Surveyor's Compass,2.13333
Affliction,2024-01-29,Chaos Orb,Surveyor's Compass,2.13333
Affliction,2024-01-30,Chaos Orb,Surveyor's Compass,2.85714
Affliction,2024-01-31,Chaos Orb,Surveyor's Compass,2.85714
Affliction,2024-02-01,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-02,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-03,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-04,Chaos Orb,Surveyor's Compass,5
Affliction,2024-02-05,Chaos Orb,Surveyor's Compass,5
Affliction,2024-02-06,Chaos Orb,Surveyor's Compass,5
Affliction,2024-02-07,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-08,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-09,Chaos Orb,Surveyor's Compass,4
Affliction,2024-02-10,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-11,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-12,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-13,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-14,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-15,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-16,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-17,Chaos Orb,Surveyor's Compass,3.33333
Affliction,2024-02-18,Chaos Orb,Surveyor's Compass,3.33333
Affliction,2024-02-19,Chaos Orb,Surveyor's Compass,3.03333
Affliction,2024-02-20,Chaos Orb,Surveyor's Compass,3.03333
Affliction,2024-02-21,Chaos Orb,Surveyor's Compass,3.03333
Affliction,2024-02-22,Chaos Orb,Surveyor's Compass,3.03333
Affliction,2024-02-23,Chaos Orb,Surveyor's Compass,3.03333
Affliction,2024-02-24,Chaos Orb,Surveyor's Compass,2.55
Affliction,2024-02-25,Chaos Orb,Surveyor's Compass,2.55
Affliction,2024-02-26,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-02-27,Chaos Orb,Surveyor's Compass,1.81818
Affliction,2024-02-28,Chaos Orb,Surveyor's Compass,1.81818
Affliction,2024-02-29,Chaos Orb,Surveyor's Compass,1.81818
Affliction,2024-03-01,Chaos Orb,Surveyor's Compass,1.81818
Affliction,2024-03-02,Chaos Orb,Surveyor's Compass,1.81818
Affliction,2024-03-03,Chaos Orb,Surveyor's Compass,2.63636
Affliction,2024-03-04,Chaos Orb,Surveyor's Compass,2.63636
Affliction,2024-03-05,Chaos Orb,Surveyor's Compass,2.63636
Affliction,2024-03-06,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-03-07,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-03-08,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-03-09,Chaos Orb,Surveyor's Compass,2.5
Affliction,2024-03-10,Chaos Orb,Surveyor's Compass,1.66667
Affliction,2024-03-11,Chaos Orb,Surveyor's Compass,1.66667
Affliction,2024-03-12,Chaos Orb,Surveyor's Compass,1.66667
Affliction,2024-03-13,Chaos Orb,Surveyor's Compass,1.66667
Affliction,2024-03-14,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-15,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-16,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-17,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-18,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-19,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-20,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-21,Chaos Orb,Surveyor's Compass,1.53846
Affliction,2024-03-22,Chaos Orb,Surveyor's Compass,2
Affliction,2024-03-23,Chaos Orb,Surveyor's Compass,4
Affliction,2024-03-24,Chaos Orb,Surveyor's Compass,4
Affliction,2024-03-25,Chaos Orb,Surveyor's Compass,4
Affliction,2024-03-26,Chaos Orb,Surveyor's Compass,4
Affliction,2023-12-11,Chaos Orb,Tainted Chaos Orb,0.25666
Affliction,2023-12-12,Chaos Orb,Tainted Chaos Orb,0.14167
Affliction,2023-12-13,Chaos Orb,Tainted Chaos Orb,0.425
Affliction,2023-12-14,Chaos Orb,Tainted Chaos Orb,1
Affliction,2023-12-15,Chaos Orb,Tainted Chaos Orb,0.28421
Affliction,2023-12-16,Chaos Orb,Tainted Chaos Orb,0.10167
Affliction,2023-12-17,Chaos Orb,Tainted Chaos Orb,0.10477
Affliction,2023-12-18,Chaos Orb,Tainted Chaos Orb,0.09
Affliction,2023-12-19,Chaos Orb,Tainted Chaos Orb,0.08667
Affliction,2023-12-20,Chaos Orb,Tainted Chaos Orb,0.08667
Affliction,2023-12-21,Chaos Orb,Tainted Chaos Orb,0.08667
Affliction,2023-12-22,Chaos Orb,Tainted Chaos Orb,0.08667
Affliction,2023-12-23,Chaos Orb,Tainted Chaos Orb,0.07833
Affliction,2023-12-24,Chaos Orb,Tainted Chaos Orb,0.07667
Affliction,2023-12-25,Chaos Orb,Tainted Chaos Orb,0.08333
Affliction,2023-12-26,Chaos Orb,Tainted Chaos Orb,0.08333
Affliction,2023-12-27,Chaos Orb,Tainted Chaos Orb,0.08333
Affliction,2023-12-28,Chaos Orb,Tainted Chaos Orb,0.08333
Affliction,2023-12-29,Chaos Orb,Tainted Chaos Orb,0.08833
Affliction,2023-12-30,Chaos Orb,Tainted Chaos Orb,0.06
Affliction,2023-12-31,Chaos Orb,Tainted Chaos Orb,0.06
Affliction,2024-01-01,Chaos Orb,Tainted Chaos Orb,0.05667
Affliction,2024-01-02,Chaos Orb,Tainted Chaos Orb,0.05667
Affliction,2024-01-03,Chaos Orb,Tainted Chaos Orb,0.05667
Affliction,2024-01-04,Chaos Orb,Tainted Chaos Orb,0.053
Affliction,2024-01-05,Chaos Orb,Tainted Chaos Orb,0.053
Affliction,2024-01-06,Chaos Orb,Tainted Chaos Orb,0.04381
Affliction,2024-01-07,Chaos Orb,Tainted Chaos Orb,0.04381
